Index,percentage16_Donald_Trump,percentage16_Hillary_Clinton,total_votes16,votes16_Donald_Trump,votes16_Hillary_Clinton,percentage20_Donald_Trump,percentage20_Joe_Biden,total_votes20,votes20_Donald_Trump,votes20_Joe_Biden,lat,long,cases,deaths,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment,turnout_difference,case_pct,death_pct,Men_pct,2016_county_winner,2020_county_winner
1599,0.618,0.311,14867.0,9182.0,4623.0,0.642,0.338,16775.0,10775.0,5671.0,44.37136597,-93.72844721,702.0,6.0,27810.0,14086.0,13724.0,5.7,91.7,0.8,0.2,0.4,0.0,20727.0,65500.0,2833.0,31135.0,855.0,8.8,11.9,31.9,14.9,20.0,13.7,19.4,82.3,9.2,0.4,2.8,0.6,4.7,25.8,14665.0,80.2,12.8,6.8,0.2,3.9,1908.0,0.02524271844660194,0.008547008547008548,0.5065084501977706,R,R
1600,0.705,0.222,17449.0,12306.0,3877.0,0.79,0.194,20918.0,16531.0,4061.0,32.79215361,-103.4123733,2217.0,30.0,69505.0,35804.0,33701.0,56.8,37.2,3.6,0.7,0.0,0.0,40774.0,59285.0,2560.0,24507.0,885.0,16.1,22.3,25.0,15.2,21.9,20.1,17.7,84.1,10.9,0.4,1.5,0.9,2.1,20.4,28672.0,79.2,15.4,5.4,0.1,6.2,3469.0,0.03189698582835767,0.013531799729364006,0.5151284080281994,R,R
1601,0.566,0.424,8436.0,4775.0,3579.0,0.592,0.399,8407.0,4973.0,3358.0,32.7536828,-89.52402044,1181.0,42.0,22936.0,11534.0,11402.0,4.4,47.4,41.9,5.8,0.2,0.0,16272.0,35578.0,2525.0,18825.0,1321.0,25.1,38.1,24.2,20.5,20.3,14.9,20.1,78.1,17.8,0.3,1.3,0.8,1.7,29.7,8855.0,75.7,18.5,5.8,0.0,9.2,-29.0,0.05149110568538542,0.03556308213378493,0.5028775723753052,R,R
1602,0.586,0.339,29676.0,17387.0,10064.0,0.592,0.381,36115.0,21378.0,13753.0,39.20183497,-95.03620809,2603.0,18.0,79359.0,42581.0,36778.0,6.8,79.2,8.4,0.4,1.5,0.0,59121.0,70022.0,2408.0,30170.0,975.0,9.0,12.6,37.8,19.0,21.7,10.2,11.4,81.4,11.0,0.3,2.1,1.8,3.3,22.6,34678.0,70.8,25.5,3.7,0.0,4.2,6439.0,0.0328003125039378,0.006915097963887821,0.536561700626268,R,R
1603,0.659,0.303,58906.0,38804.0,17860.0,0.653,0.334,70890.0,46267.0,23646.0,40.36680311,-76.45651841,3215.0,67.0,137616.0,67390.0,70226.0,12.2,83.4,1.8,0.1,1.3,0.0,103979.0,57698.0,1688.0,27916.0,538.0,10.5,14.8,30.1,18.4,24.0,9.5,18.0,81.1,9.0,0.7,4.3,1.0,4.0,23.1,65970.0,82.4,11.1,6.3,0.2,5.8,11984.0,0.023362109057086387,0.0208398133748056,0.489695965585397,R,R
1604,0.595,0.364,57668.0,34321.0,20987.0,0.592,0.389,70980.0,42019.0,27600.0,32.60154883,-85.35132246,6715.0,65.0,156597.0,77172.0,79425.0,3.7,67.6,22.9,0.1,3.8,0.0,117422.0,47564.0,1712.0,26170.0,938.0,22.0,24.0,41.0,16.6,22.7,7.1,12.6,84.7,8.1,0.8,1.9,1.0,3.5,22.2,71677.0,77.1,18.3,4.4,0.2,5.7,13312.0,0.042880770385128705,0.00967982129560685,0.49280637560106516,R,R
1605,0.407,0.575,3020.0,1229.0,1735.0,0.452,0.5,2848.0,1286.0,1423.0,34.78498904,-90.78383866,1113.0,18.0,9614.0,5455.0,4159.0,1.4,40.7,56.9,0.1,0.1,0.0,7745.0,27901.0,4074.0,15610.0,1586.0,27.3,35.3,20.8,23.9,18.5,16.2,20.7,78.5,15.6,0.0,2.3,2.0,1.6,20.8,2842.0,66.9,23.0,10.1,0.0,15.3,-172.0,0.11576867068857916,0.016172506738544475,0.5674017058456418,D,D
1606,0.587,0.383,325797.0,191141.0,124725.0,0.592,0.4,393854.0,233242.0,157672.0,26.58410348,-81.88399313,23685.0,518.0,700165.0,342731.0,357434.0,20.2,68.4,8.2,0.2,1.5,0.0,515732.0,52052.0,572.0,30233.0,442.0,14.9,24.9,30.4,21.7,27.7,11.8,8.3,79.9,9.7,0.8,1.0,2.9,5.6,27.2,287128.0,83.2,10.3,6.2,0.2,7.1,68057.0,0.033827740604000484,0.0218703820983745,0.48950033206458476,R,R
1607,0.754,0.224,14106.0,10641.0,3166.0,0.718,0.273,16714.0,12007.0,4558.0,31.7793306,-84.14324253,756.0,30.0,29216.0,14524.0,14692.0,2.7,72.8,19.5,0.0,2.5,0.1,21090.0,65018.0,3516.0,28061.0,1187.0,11.6,16.7,39.9,11.6,25.0,11.3,12.2,87.6,7.9,0.0,0.2,0.3,4.0,20.5,13503.0,70.1,24.1,5.6,0.3,7.1,2608.0,0.025876232201533407,0.03968253968253968,0.4971248630887185,R,R
1608,0.551,0.39,15893.0,8762.0,6195.0,0.584,0.391,16721.0,9763.0,6539.0,40.64181461,-91.48183025,1093.0,13.0,34785.0,17553.0,17232.0,3.5,91.0,2.5,0.1,0.6,0.0,27128.0,48266.0,2235.0,24408.0,770.0,16.3,24.5,24.9,20.0,20.1,11.1,23.9,84.8,6.8,0.5,2.3,2.5,3.1,17.5,16022.0,78.3,14.8,6.5,0.3,7.6,828.0,0.031421589765703604,0.011893870082342177,0.5046140577835274,R,R
1609,0.565,0.361,15215.0,8597.0,5499.0,0.586,0.389,16351.0,9584.0,6368.0,41.74583951,-89.29977132,926.0,2.0,34670.0,18375.0,16295.0,5.9,86.7,5.2,0.2,0.7,0.1,27211.0,58319.0,3414.0,28179.0,1205.0,11.8,14.8,31.5,17.8,22.9,9.9,17.9,83.8,8.5,0.5,1.9,1.2,4.2,21.5,15386.0,77.8,14.0,7.9,0.3,5.9,1136.0,0.026708970291318142,0.0021598272138228943,0.5299971156619556,R,R
1610,0.807,0.166,2667.0,2151.0,444.0,0.812,0.173,2659.0,2159.0,459.0,37.59645942,-83.71513901,189.0,7.0,6717.0,3375.0,3342.0,0.8,96.8,1.3,0.3,0.3,0.0,5300.0,23297.0,2291.0,16489.0,2535.0,32.7,43.8,29.9,12.4,21.7,13.5,22.5,81.0,9.4,0.0,3.5,5.6,0.5,32.1,1713.0,66.7,25.3,7.6,0.4,10.3,-8.0,0.02813756141134435,0.037037037037037035,0.5024564537740063,R,R
1611,0.679,0.301,31974.0,21695.0,9635.0,0.671,0.312,31762.0,21297.0,9910.0,34.2918775,-88.68149954,3743.0,83.0,84840.0,40635.0,44205.0,2.6,66.4,28.9,0.2,0.8,0.0,61874.0,45985.0,2140.0,23968.0,756.0,17.3,24.2,31.0,15.4,25.1,7.5,21.0,87.7,8.1,0.3,1.1,0.8,2.1,19.9,38185.0,83.2,12.1,4.7,0.1,6.3,-212.0,0.044118340405469116,0.022174726155490248,0.47896039603960394,R,R
1612,0.552,0.421,24676.0,13625.0,10380.0,0.568,0.419,28851.0,16388.0,12076.0,35.47623147,-79.17569362,2157.0,20.0,59805.0,29055.0,30750.0,19.3,58.2,18.9,0.7,1.0,0.0,40882.0,49272.0,2653.0,23613.0,900.0,17.5,25.6,29.9,17.1,21.0,11.4,20.5,84.4,11.1,0.3,0.9,0.5,2.7,24.7,26983.0,79.2,16.0,4.5,0.3,7.4,4175.0,0.036067218459994985,0.00927213722763097,0.48582894406822175,R,R
1613,0.344,0.637,8110.0,2789.0,5170.0,0.357,0.632,8431.0,3008.0,5329.0,34.16393091,-80.25690731,795.0,36.0,17897.0,9246.0,8651.0,2.3,32.6,62.6,0.4,0.0,0.0,14051.0,31963.0,2552.0,16972.0,1196.0,26.4,41.5,23.4,16.5,25.7,7.5,26.9,85.8,7.7,0.4,2.1,2.0,2.0,26.8,6005.0,79.5,14.2,6.1,0.2,9.0,321.0,0.04442085265686987,0.045283018867924525,0.5166228976923507,D,D
1614,0.766,0.21,6522.0,4996.0,1372.0,0.774,0.216,8075.0,6248.0,1745.0,30.31120597,-96.97045773,245.0,15.0,16850.0,8476.0,8374.0,23.2,63.7,11.0,0.0,0.9,0.0,12040.0,55741.0,4948.0,26740.0,1964.0,13.8,19.0,26.5,22.6,23.1,13.1,14.7,76.8,13.9,0.0,1.6,1.1,6.6,25.7,7894.0,72.2,15.7,11.7,0.4,4.5,1553.0,0.014540059347181009,0.061224489795918366,0.503026706231454,R,R
1615,0.806,0.174,9353.0,7542.0,1627.0,0.842,0.15,9932.0,8365.0,1489.0,36.70586667,-83.12606515,579.0,10.0,24428.0,12792.0,11636.0,2.0,92.8,4.4,0.3,0.1,0.0,19641.0,32590.0,2972.0,18514.0,1372.0,26.2,35.8,29.6,20.1,21.2,13.4,15.8,86.6,8.6,0.2,1.7,0.8,2.1,29.8,7559.0,71.8,22.2,5.4,0.6,11.4,579.0,0.02370230882593745,0.017271157167530225,0.5236613721958409,R,R
1616,0.491,0.459,14757.0,7239.0,6774.0,0.468,0.519,16930.0,7915.0,8793.0,44.94430054,-85.80150326,163.0,2.0,21564.0,10681.0,10883.0,4.2,90.2,0.5,2.5,0.7,0.0,17569.0,62646.0,2665.0,37061.0,1783.0,7.7,13.0,35.9,18.3,23.8,12.4,9.5,74.1,11.3,0.9,2.7,2.2,8.9,22.0,9734.0,76.9,10.9,11.4,0.8,6.3,2173.0,0.007558894453719161,0.012269938650306749,0.4953162678538305,R,D
1617,0.288,0.698,9566.0,2757.0,6677.0,0.321,0.666,8178.0,2623.0,5444.0,33.55545125,-90.29900733,1767.0,88.0,30113.0,14013.0,16100.0,2.6,22.9,73.2,0.0,0.7,0.0,21394.0,25210.0,1912.0,15403.0,924.0,40.3,54.5,28.1,21.0,23.0,8.9,19.0,87.3,7.0,0.9,2.2,0.2,2.5,15.5,9106.0,74.4,18.5,6.9,0.2,12.0,-1388.0,0.05867897585760303,0.04980192416525184,0.46534719224255305,D,D
1618,0.459,0.504,153031.0,70285.0,77087.0,0.456,0.532,180284.0,82287.0,95889.0,40.6154815,-75.59435245,6863.0,366.0,360774.0,176067.0,184707.0,22.8,66.5,5.4,0.1,3.3,0.0,263430.0,60116.0,820.0,30988.0,540.0,13.3,20.4,35.1,16.6,24.7,7.1,16.6,80.6,9.6,2.1,2.3,0.9,4.5,24.7,174705.0,87.9,7.8,4.2,0.1,7.0,27253.0,0.019022989461546565,0.05332944776336879,0.48802574464900467,D,D
1619,0.74,0.18,4068.0,3011.0,733.0,0.758,0.218,4738.0,3592.0,1032.0,44.9438088,-113.9309747,290.0,1.0,7755.0,3906.0,3849.0,3.2,93.3,0.2,0.6,0.2,0.0,6298.0,36031.0,1713.0,22489.0,1488.0,17.1,25.8,30.7,16.6,26.6,14.5,11.6,72.0,12.6,0.1,4.9,3.3,7.1,16.0,3109.0,65.1,20.9,13.5,0.5,4.4,670.0,0.037395228884590584,0.0034482758620689655,0.5036750483558994,R,R
1620,0.576,0.365,45895.0,26428.0,16750.0,0.59,0.391,53448.0,31539.0,20916.0,41.89475156,-84.06603727,1223.0,20.0,98585.0,49929.0,48656.0,7.8,87.0,2.4,0.3,0.3,0.1,76189.0,51339.0,1406.0,25649.0,616.0,13.7,20.0,28.4,18.5,23.4,9.8,19.8,83.0,9.9,0.3,2.7,1.0,3.1,26.8,44355.0,82.5,12.0,5.4,0.1,5.9,7553.0,0.012405538367905868,0.016353229762878167,0.5064563574580312,R,R
1621,0.524,0.461,25500.0,13354.0,11752.0,0.515,0.479,28177.0,14500.0,13494.0,35.2403259,-77.64245615,1538.0,41.0,57934.0,27701.0,30233.0,7.5,49.7,38.7,0.4,0.6,0.0,42881.0,37515.0,1768.0,21594.0,1311.0,22.3,34.8,28.0,21.8,20.1,11.5,18.6,78.4,16.4,0.2,2.5,0.9,1.6,22.2,23873.0,74.8,18.5,6.4,0.2,11.6,2677.0,0.026547450547174372,0.026657997399219768,0.47814754720889285,R,R
1622,0.354,0.605,151925.0,53777.0,91936.0,0.353,0.635,162895.0,57446.0,103492.0,30.45955727,-84.27491114,12430.0,118.0,285890.0,135980.0,149910.0,6.1,57.2,30.7,0.2,3.3,0.0,223032.0,49941.0,922.0,28548.0,568.0,20.5,18.8,45.1,18.2,26.4,5.2,5.1,80.7,9.4,1.6,2.4,2.0,3.9,20.8,143570.0,64.8,31.3,3.8,0.1,8.8,10970.0,0.043478260869565216,0.009493161705551086,0.47563748294798697,D,D
1623,0.863,0.123,7407.0,6391.0,909.0,0.867,0.124,8672.0,7522.0,1072.0,31.29872538,-95.9936328,372.0,12.0,16966.0,8485.0,8481.0,14.2,76.5,7.2,0.6,0.7,0.2,12404.0,44875.0,4612.0,27096.0,3287.0,16.3,27.0,26.9,18.8,18.3,19.3,16.7,76.3,9.8,0.0,4.1,4.9,5.0,28.3,6574.0,68.6,16.0,15.0,0.4,7.1,1265.0,0.02192620535188023,0.03225806451612903,0.5001178828244724,R,R
1624,0.894,0.089,4492.0,4015.0,400.0,0.897,0.093,4814.0,4318.0,446.0,37.09246661,-83.37999606,139.0,1.0,10648.0,5325.0,5323.0,0.6,97.8,0.1,0.0,0.4,0.0,8331.0,27861.0,7257.0,15112.0,1478.0,34.5,37.2,29.3,21.0,19.5,14.5,15.8,85.9,9.0,1.8,1.9,0.6,0.9,32.6,2774.0,69.5,26.2,4.3,0.0,14.6,322.0,0.013054094665664914,0.007194244604316547,0.5000939143501127,R,R
1625,0.798,0.169,9134.0,7293.0,1542.0,0.791,0.197,9135.0,7226.0,1799.0,37.12306748,-82.85346474,323.0,2.0,23011.0,11267.0,11744.0,0.7,97.7,0.3,0.2,0.2,0.0,17967.0,30293.0,2697.0,18085.0,1311.0,30.5,42.6,35.3,15.9,22.1,13.5,13.2,84.1,9.1,0.7,1.6,0.7,3.8,25.6,7058.0,75.3,19.8,4.6,0.3,12.2,1.0,0.014036765025422624,0.006191950464396285,0.4896353917691539,R,R
1626,0.71,0.263,19367.0,13758.0,5091.0,0.722,0.268,23180.0,16746.0,6203.0,29.31829741,-82.74007147,1159.0,12.0,39713.0,19415.0,20298.0,8.0,80.3,8.7,0.2,0.6,0.0,30999.0,36554.0,1796.0,21043.0,1582.0,21.9,35.6,23.3,23.7,24.4,16.9,11.6,80.6,10.9,0.0,1.5,1.1,5.9,30.0,14623.0,72.3,18.0,9.5,0.2,8.5,3813.0,0.029184398056052174,0.010353753235547885,0.4888827336136781,R,R
1627,0.756,0.17,1590.0,1202.0,270.0,0.796,0.187,1870.0,1489.0,349.0,46.23315327,-116.434146,85.0,3.0,3824.0,1918.0,1906.0,4.3,85.6,0.1,6.8,0.8,0.0,2893.0,40313.0,2276.0,23285.0,1547.0,15.3,19.6,31.6,20.8,18.6,14.4,14.6,72.5,10.0,0.1,8.5,2.5,6.3,22.7,1524.0,61.8,26.5,11.0,0.7,5.9,280.0,0.022228033472803346,0.03529411764705882,0.5015690376569037,R,R
1628,0.824,0.148,5298.0,4363.0,785.0,0.848,0.14,5883.0,4986.0,823.0,38.53184419,-83.37735618,330.0,17.0,13565.0,6748.0,6817.0,0.2,97.9,0.4,0.8,0.1,0.0,10507.0,32054.0,3790.0,19346.0,1661.0,26.1,33.0,28.0,18.0,14.6,15.6,23.8,81.0,10.8,0.2,0.9,2.1,5.1,32.4,4561.0,73.1,14.2,12.8,0.0,7.0,585.0,0.024327312937707336,0.051515151515151514,0.49745669001105786,R,R
1629,0.751,0.21,4452.0,3343.0,933.0,0.769,0.214,4607.0,3541.0,984.0,40.09673161,-91.72070156,226.0,2.0,10078.0,5081.0,4997.0,1.7,92.8,2.9,0.6,0.2,0.1,7702.0,47148.0,3577.0,22083.0,1467.0,15.2,20.0,23.6,20.0,19.8,13.0,23.5,74.8,10.7,0.5,4.1,1.2,8.7,25.3,4814.0,81.2,10.7,8.0,0.1,2.9,155.0,0.022425084342131377,0.008849557522123894,0.5041674935503077,R,R
1630,0.671,0.274,10312.0,6916.0,2828.0,0.729,0.254,10878.0,7931.0,2768.0,43.7844157,-75.44903992,148.0,0.0,26845.0,13525.0,13320.0,1.7,95.8,0.7,0.2,0.4,0.1,20343.0,51475.0,1907.0,25779.0,995.0,14.2,23.7,31.0,16.9,18.0,18.4,15.8,79.4,9.1,0.3,5.4,1.1,4.7,24.5,11838.0,66.2,23.1,10.1,0.6,7.6,566.0,0.00551313093685975,0.0,0.5038182156826224,R,R
1631,0.778,0.193,4601.0,3579.0,890.0,0.798,0.191,5604.0,4473.0,1068.0,35.52853208,-87.49022694,481.0,6.0,11944.0,5864.0,6080.0,2.2,93.5,1.2,0.0,2.7,0.0,9254.0,37092.0,2910.0,20099.0,1619.0,22.1,33.1,27.3,17.4,23.1,11.6,20.6,72.6,17.6,0.6,1.2,3.5,4.5,26.2,4772.0,77.4,11.6,11.0,0.0,4.0,1003.0,0.04027126590756865,0.012474012474012475,0.49095780308104486,R,R
1632,0.647,0.298,19321.0,12503.0,5750.0,0.652,0.322,44935.0,29318.0,14462.0,46.57756476,-122.3925769,757.0,12.0,76012.0,37884.0,38128.0,9.8,84.2,0.5,0.6,1.2,0.1,57147.0,46387.0,1943.0,23853.0,840.0,16.0,20.1,26.4,19.9,23.8,12.3,17.6,78.2,12.6,0.7,2.5,0.7,5.2,27.1,29789.0,74.3,18.6,6.8,0.3,8.8,25614.0,0.009958953849392202,0.015852047556142668,0.498394990264695,R,R
1633,0.762,0.194,6885.0,5245.0,1336.0,0.775,0.206,7457.0,5782.0,1538.0,38.9947249,-80.49988181,110.0,2.0,16371.0,8198.0,8173.0,1.3,96.6,0.2,0.4,0.4,0.0,12782.0,39793.0,2441.0,21513.0,1151.0,19.8,30.6,24.3,19.2,25.3,16.4,14.8,83.4,8.5,0.0,1.9,3.8,2.5,28.2,6279.0,76.7,17.2,6.0,0.0,7.5,572.0,0.006719198582859936,0.01818181818181818,0.5007635452935069,R,R
1634,0.493,0.424,33800.0,16665.0,14331.0,0.504,0.465,42485.0,21409.0,19743.0,47.12610041,-112.394698,1097.0,6.0,66290.0,32898.0,33392.0,3.1,91.7,0.3,1.8,0.6,0.1,51631.0,60789.0,2019.0,31252.0,862.0,11.4,14.1,45.2,16.3,22.8,8.6,7.2,77.5,9.8,0.4,4.4,2.1,5.9,16.4,34118.0,64.6,28.9,6.4,0.1,3.2,8685.0,0.01654849901945995,0.0054694621695533276,0.4962739478050988,R,R
1635,0.656,0.288,121829.0,79866.0,35143.0,0.642,0.341,144568.0,92817.0,49301.0,33.89665987,-81.27146426,9265.0,214.0,281870.0,137467.0,144403.0,5.8,75.6,14.4,0.3,1.7,0.1,207250.0,57482.0,1049.0,29311.0,440.0,12.8,18.7,37.0,15.0,25.8,10.3,12.0,83.9,8.9,0.2,0.7,2.4,3.9,25.5,136891.0,76.9,17.9,5.1,0.1,6.0,22739.0,0.032869762656543795,0.023097679438747975,0.48769645581296345,R,R
1636,0.313,0.618,2448.0,766.0,1514.0,0.33,0.653,2753.0,908.0,1797.0,,,,,7113.0,3982.0,3131.0,4.8,79.8,8.7,0.0,4.4,0.0,6479.0,37309.0,8201.0,16668.0,2867.0,21.4,18.0,48.0,16.0,23.5,4.1,8.5,52.8,3.3,0.0,36.2,2.0,5.8,16.7,2257.0,74.6,16.3,7.5,1.6,4.1,305.0,,,0.5598200477998032,D,D
1637,0.771,0.198,3295.0,2542.0,651.0,0.799,0.195,3562.0,2846.0,693.0,30.23766008,-84.8829258,539.0,11.0,8347.0,5216.0,3131.0,4.9,74.9,18.2,0.4,0.4,0.0,6673.0,36741.0,3554.0,16937.0,2102.0,17.8,16.2,24.8,27.0,21.6,12.9,13.7,76.4,9.8,5.6,0.4,4.6,3.2,33.0,2466.0,54.2,38.7,7.1,0.0,9.6,267.0,0.06457409847849527,0.02040816326530612,0.6248951719180544,R,R
1638,0.381,0.593,16082.0,6125.0,9531.0,0.373,0.612,21326.0,7944.0,13051.0,31.82588896,-81.49251135,1289.0,25.0,62120.0,31466.0,30654.0,12.5,40.3,40.0,0.4,2.1,0.5,43087.0,43493.0,1738.0,20966.0,838.0,16.6,21.7,27.9,23.0,24.5,9.5,15.1,82.8,9.8,0.5,3.8,2.0,1.1,21.6,22406.0,62.0,33.6,4.1,0.3,11.9,5244.0,0.020750160978750806,0.019394879751745538,0.5065357372826786,D,D
1639,0.73,0.215,952.0,695.0,205.0,0.758,0.23,1083.0,821.0,249.0,48.56084317,-111.024307,35.0,0.0,2245.0,1144.0,1101.0,0.9,98.6,0.0,0.0,0.0,0.0,1872.0,46641.0,7890.0,36525.0,12006.0,13.9,18.0,33.3,24.8,14.3,23.0,4.6,47.6,7.3,0.8,34.9,0.0,9.4,10.7,1129.0,69.1,14.3,8.6,8.0,1.9,131.0,0.015590200445434299,0.0,0.5095768374164811,R,R
1640,0.781,0.201,24155.0,18856.0,4851.0,0.794,0.197,29314.0,23288.0,5779.0,30.15152688,-94.81205615,2312.0,59.0,79884.0,39491.0,40393.0,21.9,65.8,10.0,0.3,0.6,0.0,55185.0,48344.0,3470.0,22153.0,988.0,16.2,21.5,24.7,14.9,22.0,18.1,20.3,88.9,6.5,0.3,1.0,1.2,2.2,36.9,28685.0,79.3,13.9,6.5,0.3,7.8,5159.0,0.0289419658504832,0.02551903114186851,0.49435431375494465,R,R
1641,0.621,0.332,79399.0,49346.0,26360.0,0.631,0.352,91830.0,57965.0,32324.0,40.09136236,-82.48185785,3064.0,67.0,170678.0,83575.0,87103.0,1.7,91.2,3.5,0.1,1.0,0.0,129195.0,59747.0,1621.0,29093.0,626.0,11.8,18.1,36.1,16.5,24.6,9.1,13.8,83.6,8.1,0.3,2.6,1.2,4.2,25.8,83030.0,81.4,13.1,5.5,0.1,5.9,12431.0,0.017951932879457223,0.021866840731070498,0.48966474882527333,R,R
1642,0.732,0.237,39400.0,28824.0,9340.0,0.704,0.277,48754.0,34337.0,13510.0,34.81185586,-86.98310072,3108.0,34.0,91695.0,45889.0,45806.0,5.8,77.2,13.1,0.7,1.2,0.0,68544.0,52831.0,2263.0,26685.0,1095.0,14.8,20.0,36.1,15.5,21.5,11.3,15.7,88.3,7.5,0.1,0.5,0.8,2.8,25.7,38944.0,77.3,16.3,6.2,0.2,7.1,9354.0,0.0338949779159169,0.010939510939510939,0.5004525873820819,R,R
1643,0.751,0.229,7648.0,5747.0,1748.0,0.746,0.243,9092.0,6786.0,2213.0,31.5454767,-96.58095444,684.0,16.0,23480.0,12071.0,11409.0,21.3,59.2,17.6,0.3,0.7,0.0,16469.0,40356.0,2445.0,21093.0,1333.0,20.7,33.5,27.3,22.1,19.8,12.4,18.4,83.1,10.9,0.0,1.3,1.0,3.6,21.3,8824.0,64.3,25.7,10.0,0.0,10.3,1444.0,0.029131175468483816,0.023391812865497075,0.5140971039182283,R,R
1644,0.642,0.327,3826.0,2455.0,1252.0,0.704,0.266,3870.0,2725.0,1031.0,33.95317155,-91.74002806,2337.0,18.0,13885.0,8643.0,5242.0,3.6,64.6,31.1,0.4,0.0,0.0,11170.0,38873.0,8291.0,13142.0,2035.0,17.9,22.2,25.6,22.3,19.5,14.2,18.4,83.3,12.5,0.0,1.3,0.3,2.7,25.1,3359.0,70.4,24.0,4.6,1.0,8.1,44.0,0.16831112711559237,0.007702182284980745,0.6224702916816709,R,R
1645,0.78,0.166,2402.0,1873.0,399.0,0.805,0.178,2630.0,2118.0,467.0,38.98749519,-103.5136649,25.0,0.0,5520.0,3522.0,1998.0,22.7,66.4,9.0,1.0,0.2,0.3,4226.0,44725.0,3719.0,14765.0,6474.0,14.0,15.1,37.0,22.4,23.6,9.4,7.6,72.3,11.6,0.0,5.1,2.0,9.0,17.3,1453.0,55.5,29.1,14.5,0.9,3.7,228.0,0.004528985507246377,0.0,0.6380434782608696,R,R
1646,0.673,0.31,4100.0,2759.0,1271.0,0.684,0.309,4650.0,3179.0,1435.0,33.79201475,-82.45024131,241.0,7.0,7768.0,3651.0,4117.0,1.5,65.4,32.2,0.1,0.2,0.0,6225.0,37711.0,6081.0,24529.0,2859.0,23.0,38.0,20.5,19.3,22.3,18.5,19.4,85.9,8.0,0.2,0.6,1.8,3.5,33.3,3215.0,74.9,18.3,6.7,0.1,6.0,550.0,0.031024716786817712,0.029045643153526972,0.470005149330587,R,R
1647,0.677,0.206,1748.0,1184.0,360.0,0.757,0.213,1940.0,1469.0,414.0,43.0012336,-114.1358773,240.0,3.0,5296.0,2735.0,2561.0,29.8,67.3,0.0,0.5,0.2,0.0,3087.0,46383.0,3221.0,19095.0,1362.0,11.5,16.0,21.3,17.6,18.0,22.5,20.6,70.2,15.5,1.2,3.4,3.4,6.3,28.7,2379.0,75.4,14.3,10.2,0.1,3.1,192.0,0.045317220543806644,0.0125,0.5164274924471299,R,R
1648,0.807,0.148,1448.0,1168.0,214.0,0.811,0.169,1570.0,1273.0,266.0,39.04549684,-98.20756994,23.0,1.0,3121.0,1555.0,1566.0,3.0,95.7,0.7,0.1,0.0,0.0,2379.0,48693.0,6396.0,25667.0,2018.0,8.4,7.7,38.6,16.1,16.1,17.7,11.5,77.8,9.7,0.8,5.8,0.8,5.1,18.8,1494.0,61.8,25.3,12.9,0.0,6.0,122.0,0.007369432874078821,0.043478260869565216,0.4982377443127203,R,R
1649,0.767,0.195,9561.0,7338.0,1865.0,0.778,0.207,10913.0,8489.0,2254.0,37.45475628,-84.6565327,360.0,19.0,24413.0,11960.0,12453.0,1.6,94.3,2.2,0.2,0.0,0.0,18528.0,37930.0,2667.0,19351.0,1040.0,23.8,29.6,25.7,21.7,18.3,11.7,22.6,80.0,11.3,0.2,2.0,0.3,6.2,28.2,9547.0,72.7,15.7,11.6,0.1,8.7,1352.0,0.01474624175644124,0.05277777777777778,0.48990292057510343,R,R
1650,0.454,0.478,21432.0,9727.0,10241.0,0.664,0.313,2596.0,1723.0,813.0,44.05996956,-69.54227124,65.0,1.0,34021.0,16599.0,17422.0,1.1,96.2,0.3,0.5,0.9,0.0,27877.0,54041.0,2895.0,31522.0,1223.0,11.8,16.2,34.5,19.7,19.1,15.6,11.0,76.8,10.4,0.6,3.3,1.8,7.0,24.8,16588.0,73.4,12.5,14.1,0.1,3.4,-18836.0,0.0019105846388995033,0.015384615384615385,0.4879045295552747,D,R
1651,0.643,0.286,3002.0,1930.0,860.0,0.681,0.301,3114.0,2120.0,937.0,44.41311883,-96.26688165,208.0,0.0,5724.0,2882.0,2842.0,1.7,96.7,0.3,0.3,0.2,0.0,4402.0,51102.0,2841.0,28382.0,2058.0,11.4,14.0,35.2,16.3,19.1,17.1,12.2,73.1,10.1,0.1,5.8,0.4,10.6,21.8,2816.0,71.0,12.4,16.2,0.5,3.0,112.0,0.0363382250174703,0.0,0.5034940600978337,R,R
1652,0.729,0.224,24857.0,18111.0,5561.0,0.753,0.227,28814.0,21702.0,6553.0,39.05345619,-90.95588181,1312.0,5.0,54800.0,27365.0,27435.0,2.3,93.4,1.9,0.2,0.4,0.1,40200.0,58603.0,3325.0,24023.0,660.0,13.2,18.1,25.6,16.0,23.3,14.7,20.4,86.7,8.5,0.2,0.3,1.3,3.0,33.1,25119.0,84.6,10.0,5.2,0.2,6.3,3957.0,0.02394160583941606,0.0038109756097560975,0.49936131386861315,R,R
